"ANIO FISCAL","MES FISCAL","TIPO CONTRIBUYENTE","ACTIVIDAD ECONÓMICA","IMPUESTO CAUSADO (601)","IMP A PAGAR POR PERCEPCION (699)","IMP A PAGAR POR RETENCION (799)","TOTAL COMPRAS LOCALES E IMPORTAC (519)","TOTAL VENTAS Y EXPORTACIONES (419)"
"2019","3","SOCIEDADES","C105004","6662.35","6122.03","13769.54","1729053.75","2158706.05"
"2019","3","SOCIEDADES","C105005","1512546.59","1236999.38","907138.02","2.081848188E7","3.280748291E7"
"2019","3","SOCIEDADES","C105006","163988.11","148702.64","37358.9","6039840.06","7087654.71"
"2019","3","SOCIEDADES","C105009","313597.43","265084.27","77208.92","8306936.58","1.024434878E7"
"2019","3","SOCIEDADES","C105010","0.0","0.0","0.0","11029.78","15250.37"
"2019","3","SOCIEDADES","C107101","698423.18","592355.82","232256.79","1.182576001E7","1.852288184E7"
"2019","3","SOCIEDADES","C107102","451312.47","415113.16","53433.21","4218553.65","7230607.64"
"2019","3","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2019","3","SOCIEDADES","C107109","10400.65","10085.13","1773.77","172990.21","272664.7"
"2019","3","SOCIEDADES","C110301","6523028.6","5391800.28","248714.11","1.770890833E7","7.013656557E7"
"2019","4","SOCIEDADES","C105001","465006.12","316643.31","195794.69","1.985158958E7","2.66256766E7"
"2019","4","SOCIEDADES","C105002","31564.06","27197.32","12234.62","2108968.24","3573968.81"
"2019","4","SOCIEDADES","C105004","11691.11","11133.36","11145.19","1947172.27","2584747.15"
"2019","4","SOCIEDADES","C105005","1402000.96","1141807.31","406198.39","1.956064796E7","3.131277169E7"
"2019","4","SOCIEDADES","C105006","134690.58","121500.63","35649.75","5902897.27","7168512.95"
"2019","4","SOCIEDADES","C105009","298699.69","266618.83","78114.0","8048011.34","8085783.94"
"2019","4","SOCIEDADES","C105010","0.0","0.0","0.0","10179.42","18620.51"
"2019","4","SOCIEDADES","C107101","661980.1","538753.02","202170.11","1.168923785E7","1.890515252E7"
"2019","4","SOCIEDADES","C107102","434720.2","383741.91","62760.24","4046877.95","7114984.02"
"2019","4","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2019","4","SOCIEDADES","C107109","10929.97","9652.01","1642.96","223123.93","313117.91"
"2019","4","SOCIEDADES","C110301","7482537.07","6386595.55","375099.41","1.668312636E7","7.693094098E7"
"2019","5","SOCIEDADES","C105001","706221.74","587241.73","218010.31","2.356450947E7","2.630394504E7"
"2019","5","SOCIEDADES","C105002","29629.08","25010.51","23447.1","2185169.5","3848441.2"
"2019","5","SOCIEDADES","C105004","25507.18","24969.86","9709.61","2059005.46","2826573.29"
"2019","5","SOCIEDADES","C105005","403528.45","145733.45","1328133.03","3.009823995E7","3.227428951E7"
"2019","5","SOCIEDADES","C105006","144536.24","131593.48","32298.21","6092330.78","7136190.31"
"2019","5","SOCIEDADES","C105009","127362.04","59120.07","101564.0","8437927.56","1.155603135E7"
"2019","5","SOCIEDADES","C105010","0.0","0.0","0.0","11683.35","17576.4"
"2019","5","SOCIEDADES","C107101","753250.32","618520.07","207433.7","1.217310984E7","2.037967546E7"
"2019","5","SOCIEDADES","C107102","476929.07","431598.89","65032.32","4748934.41","8178386.07"
"2019","5","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2019","5","SOCIEDADES","C107109","13240.61","9948.15","2813.79","251366.94","350941.67"
"2019","5","SOCIEDADES","C110301","6252458.27","5233365.52","341293.15","1.923831899E7","6.934407453E7"
"2019","6","SOCIEDADES","C105001","708195.7","599837.03","218553.13","2.029343879E7","2.522160737E7"
"2019","6","SOCIEDADES","C105002","33726.34","29122.24","13180.78","2350408.92","3416673.41"
"2019","6","SOCIEDADES","C105004","20398.0","19747.51","18093.22","2070389.81","2619351.02"
"2019","6","SOCIEDADES","C105005","1130616.31","881965.74","723757.56","2.148843461E7","3.121668156E7"
"2019","6","SOCIEDADES","C105006","160942.24","144068.22","35290.32","6025235.55","6897211.86"
"2019","6","SOCIEDADES","C105009","357950.58","302048.45","87665.88","7702550.57","9684265.97"
"2019","6","SOCIEDADES","C105010","0.0","0.0","0.0","13144.45","14994.4"
"2019","6","SOCIEDADES","C107101","657439.96","545601.13","224930.64","1.190278578E7","1.890465167E7"
"2019","6","SOCIEDADES","C107102","449216.29","401986.82","68207.58","4435241.59","7522466.11"
"2019","6","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2019","6","SOCIEDADES","C107109","13860.56","10777.52","2815.97","228376.71","333721.72"
"2019","6","SOCIEDADES","C110301","4334196.34","3594639.61","434913.52","1.564006983E7","4.939599649E7"
"2019","7","SOCIEDADES","C105001","717076.46","593020.09","260028.82","2.235643123E7","2.673457142E7"
"2019","7","SOCIEDADES","C105002","31017.12","26604.75","12430.93","2441280.39","4143567.24"
"2019","7","SOCIEDADES","C105004","19608.92","18523.06","14298.65","2102213.41","2771155.06"
"2019","7","SOCIEDADES","C105005","1526997.61","1274438.38","496883.07","1.846554825E7","3.052057276E7"
"2019","7","SOCIEDADES","C105006","165347.76","159363.13","33263.94","6412040.08","7574363.03"
"2019","7","SOCIEDADES","C105009","201363.25","137936.62","118957.71","9446160.73","1.147018085E7"
"2019","7","SOCIEDADES","C105010","0.0","0.0","0.0","13571.61","18286.02"
"2019","7","SOCIEDADES","C107101","808316.68","664563.48","172225.8","1.202484377E7","2.080799163E7"
"2019","7","SOCIEDADES","C107102","474361.4","433429.44","69171.08","4710727.7","7830072.33"
"2019","7","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2019","7","SOCIEDADES","C107109","12999.53","9616.76","2312.22","248322.01","336490.75"
"2019","7","SOCIEDADES","C110301","1844701.25","1244877.87","713856.18","1.969813505E7","3.331831049E7"
"2019","8","SOCIEDADES","C105001","1445938.41","1337857.61","251685.06","2.039895244E7","2.520220397E7"
"2019","8","SOCIEDADES","C105002","20251.48","16722.98","12127.15","2516563.46","4074336.07"
"2019","8","SOCIEDADES","C105004","13878.47","13326.7","14982.76","2061301.8","2699915.9"
"2019","8","SOCIEDADES","C105005","282234.44","106573.57","1394496.22","3.053965254E7","3.116230763E7"
"2019","8","SOCIEDADES","C105006","176346.36","163823.24","36876.89","6491235.24","7713469.3"
"2019","8","SOCIEDADES","C105009","320619.85","233246.38","132724.77","8840409.43","1.173693669E7"
"2019","8","SOCIEDADES","C105010","0.0","0.0","0.0","12477.89","18319.91"
"2019","8","SOCIEDADES","C107101","882351.5","738662.67","182165.94","1.238241955E7","2.169926812E7"
"2019","8","SOCIEDADES","C107102","494871.56","453669.66","71389.21","4656973.5","8156893.5"
"2019","8","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2019","8","SOCIEDADES","C107109","15801.0","12254.74","2729.72","250680.88","373370.67"
"2019","8","SOCIEDADES","C110301","964742.49","256279.83","345169.09","1.605513203E7","2.189727869E7"
"2019","9","SOCIEDADES","C105001","632324.2","517070.72","212021.03","2.010114982E7","2.491782235E7"
"2019","9","SOCIEDADES","C105002","20028.8","16817.62","13328.22","5281075.86","3971070.19"
"2019","9","SOCIEDADES","C105004","10691.66","10272.55","19089.61","2087629.67","2608375.11"
"2019","9","SOCIEDADES","C105005","1369700.36","1007885.86","812916.98","2.265022349E7","3.323873452E7"
"2019","9","SOCIEDADES","C105006","202802.05","175607.03","43139.23","6293036.45","7521213.65"
"2019","9","SOCIEDADES","C105009","449905.53","388635.54","100724.73","8892836.83","1.048219952E7"
"2019","9","SOCIEDADES","C105010","0.0","0.0","0.0","10945.05","14982.19"
"2019","9","SOCIEDADES","C107101","774618.17","618587.9","239363.23","1.315246524E7","2.042004192E7"
"2019","9","SOCIEDADES","C107102","415391.74","375657.94","90083.21","4741900.15","7380097.25"
"2019","9","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2019","9","SOCIEDADES","C107109","13344.73","9768.27","2845.3","232980.29","328071.75"
"2019","9","SOCIEDADES","C110301","1011937.39","391587.95","341277.61","1.661385445E7","2.336484602E7"
"2019","10","SOCIEDADES","C105001","575154.72","481826.98","186995.36","1.882129624E7","2.213215995E7"
"2019","10","SOCIEDADES","C105002","23014.44","19345.48","9212.71","2417751.31","2807751.66"
"2019","10","SOCIEDADES","C105004","10796.73","9951.4","14814.4","1887414.12","2754446.46"
"2019","10","SOCIEDADES","C105005","978414.14","742604.33","363230.03","1.945730713E7","2.53167694E7"
"2019","10","SOCIEDADES","C105006","112907.0","101264.1","40269.19","6393768.4","7239943.71"
"2019","10","SOCIEDADES","C105009","239443.62","192966.93","95073.75","8628835.41","9221969.74"
"2019","10","SOCIEDADES","C105010","0.0","0.0","0.0","13309.75","16241.13"
"2019","10","SOCIEDADES","C107101","821845.86","663106.22","202248.57","1.268660982E7","2.147559819E7"
"2019","10","SOCIEDADES","C107102","407817.42","367088.86","65655.52","6337972.45","7364761.55"
"2019","10","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2019","10","SOCIEDADES","C107109","9343.71","6411.06","2882.68","212236.38","321937.7"
"2019","10","SOCIEDADES","C110301","2590810.65","1987570.4","355672.74","1.55543403E7","4.080001692E7"
"2019","11","SOCIEDADES","C105001","543117.75","455055.17","205513.03","1.995029091E7","2.369813718E7"
"2019","11","SOCIEDADES","C105002","37067.02","31271.74","12403.5","3048018.34","3060879.65"
"2019","11","SOCIEDADES","C105004","9243.94","8728.45","18095.48","2269327.82","2749255.16"
"2019","11","SOCIEDADES","C105005","869493.32","623299.74","1599286.38","2.295107864E7","2.805811324E7"
"2019","11","SOCIEDADES","C105006","167283.62","151225.55","40758.52","6918791.11","8125951.28"
"2019","11","SOCIEDADES","C105009","305183.88","265791.93","122481.86","7605501.35","8930675.09"
"2019","11","SOCIEDADES","C105010","0.0","0.0","0.0","12461.27","23011.21"
"2019","11","SOCIEDADES","C107101","752034.01","612508.45","209064.55","1.258123208E7","2.1568377E7"
"2019","11","SOCIEDADES","C107102","415087.42","376265.78","70636.82","4474575.31","7398646.1"
"2019","11","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2019","11","SOCIEDADES","C107109","12182.39","8232.73","2267.38","231219.6","338256.29"
"2019","11","SOCIEDADES","C110301","5013188.7","3983612.09","343199.08","1.391051553E7","4.744704832E7"
"2019","12","SOCIEDADES","C105001","706994.49","346258.38","412476.24","2.98334041E7","3.150487639E7"
"2019","12","SOCIEDADES","C105002","40394.63","33087.74","24911.66","3301073.55","3115556.83"
"2019","12","SOCIEDADES","C105004","11634.15","10123.08","15770.16","3538114.47","2866120.76"
"2019","12","SOCIEDADES","C105005","283101.62","129572.39","785371.1","2.951698323E7","2.849513751E7"
"2019","12","SOCIEDADES","C105006","172194.25","148111.95","46799.34","7348976.35","8105828.59"
"2019","12","SOCIEDADES","C105009","150288.99","96904.75","145964.36","9946972.04","9624691.78"
"2019","12","SOCIEDADES","C105010","0.0","0.0","0.0","5606.23","22451.16"
"2019","12","SOCIEDADES","C107101","224148.55","146631.75","391205.02","1.767898881E7","1.755553778E7"
"2019","12","SOCIEDADES","C107102","372066.28","323257.17","113686.09","6121587.9","8636608.98"
"2019","12","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2019","12","SOCIEDADES","C107109","16951.08","11186.31","2702.81","276815.28","398176.72"
"2019","12","SOCIEDADES","C110301","5525374.77","4527655.69","1620431.55","2.768390462E7","7.171077825E7"
"2020","1","SOCIEDADES","C105001","657184.94","549066.4","170501.43","1.996568535E7","2.615591455E7"
"2020","1","SOCIEDADES","C105002","45397.74","38255.68","14357.82","3673899.04","3977867.52"
"2020","1","SOCIEDADES","C105004","10207.72","8802.68","17426.82","2459418.87","2899745.1"
"2020","1","SOCIEDADES","C105005","1794727.78","1470484.87","167973.28","1.182930584E7","2.557124306E7"
"2020","1","SOCIEDADES","C105006","145143.52","137997.07","36966.2","6984166.31","8143028.65"
"2020","1","SOCIEDADES","C105009","198819.78","163574.83","73460.76","8516096.99","9110696.6"
"2020","1","SOCIEDADES","C105010","0.0","0.0","0.0","14171.98","29475.29"
"2020","1","SOCIEDADES","C107101","1164263.76","514561.81","145290.68","1.078758545E7","2.323778374E7"
"2020","1","SOCIEDADES","C107102","459395.98","422594.5","58419.22","4154754.38","7652016.66"
"2020","1","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2020","1","SOCIEDADES","C107109","12905.24","8406.61","2239.84","235408.65","341418.46"
"2020","1","SOCIEDADES","C110301","3722139.93","2944337.87","265976.34","1.504782919E7","4.429881378E7"
"2020","1","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2020","2","SOCIEDADES","C105001","774692.73","662651.15","167566.85","1.854734426E7","2.500469204E7"
"2020","2","SOCIEDADES","C105002","38914.27","36350.16","17227.51","4235635.33","3790504.21"
"2020","2","SOCIEDADES","C105004","6597.96","6313.89","13720.51","2419184.99","2671973.38"
"2020","2","SOCIEDADES","C105005","957369.06","714521.33","1136918.14","2.169840275E7","2.813784634E7"
"2020","2","SOCIEDADES","C105006","117018.91","104103.68","47941.67","6866396.83","7215962.01"
"2020","2","SOCIEDADES","C105009","158493.46","111340.94","116290.29","8307902.36","8324552.92"
"2020","2","SOCIEDADES","C105010","0.0","0.0","0.0","12024.95","25878.13"
"2020","2","SOCIEDADES","C107101","511720.94","406183.51","158994.02","9612953.28","1.647006799E7"
"2020","2","SOCIEDADES","C107102","445587.98","413257.7","67945.09","3927814.69","7241475.65"
"2020","2","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2020","2","SOCIEDADES","C107109","12071.81","7823.88","1837.77","223804.54","308855.75"
"2020","2","SOCIEDADES","C110301","4522862.45","3669573.94","223955.77","1.411814989E7","4.910559301E7"
"2020","2","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2020","3","SOCIEDADES","C105001","608837.34","518062.88","188511.13","2.128474681E7","2.573441684E7"
"2020","3","SOCIEDADES","C105002","37342.98","28489.24","17987.68","3897459.32","4221612.3"
"2020","3","SOCIEDADES","C105004","5468.7","4944.93","13672.99","2300794.69","3089436.49"
"2020","3","SOCIEDADES","C105005","659061.13","423959.2","572348.49","2.011970365E7","2.284028276E7"
"2020","3","SOCIEDADES","C105006","115550.66","102086.01","46658.91","7624926.86","8436355.6"
"2020","3","SOCIEDADES","C105009","164971.97","155966.24","89171.5","7484548.72","6036278.76"
"2020","3","SOCIEDADES","C105010","0.0","0.0","0.0","12403.05","21690.91"
"2020","3","SOCIEDADES","C107101","243740.38","139299.79","207728.43","1.318869247E7","1.764587743E7"
"2020","3","SOCIEDADES","C107102","350825.16","319458.95","56518.3","3071745.17","5590077.21"
"2020","3","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2020","3","SOCIEDADES","C107109","7119.44","4034.63","993.92","172032.5","238443.54"
"2020","3","SOCIEDADES","C110301","1929.17","306.49","277167.13","2.022271543E7","2.097803077E7"
"2020","3","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2020","4","SOCIEDADES","C105001","275577.44","222174.34","135803.38","1.805316728E7","1.982302699E7"
"2020","4","SOCIEDADES","C105002","20728.48","16385.57","16289.81","509552.69","2713109.21"
"2020","4","SOCIEDADES","C105004","3072.95","2820.4","13717.86","2660929.38","3229989.63"
"2020","4","SOCIEDADES","C105005","439715.81","279141.75","284688.37","1.260674727E7","1.566053639E7"
"2020","4","SOCIEDADES","C105006","68921.18","62832.13","32705.46","6667229.88","8148034.52"
"2020","4","SOCIEDADES","C105009","35243.89","28319.61","62582.01","6229879.11","4691842.17"
"2020","4","SOCIEDADES","C105010","0.0","0.0","0.0","9561.5","9241.56"
"2020","4","SOCIEDADES","C107101","387643.13","323230.3","133570.22","9245822.98","1.498783149E7"
"2020","4","SOCIEDADES","C107102","228010.74","198659.56","47776.42","3131504.65","4824879.72"
"2020","4","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2020","4","SOCIEDADES","C107109","3187.63","1197.64","297.34","102914.23","174196.97"
"2020","4","SOCIEDADES","C110301","850769.16","447.35","216199.69","1.224676435E7","5541515.95"
"2020","4","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2020","5","SOCIEDADES","C105001","510417.19","416185.57","140630.76","1.632188166E7","2.163535212E7"
"2020","5","SOCIEDADES","C105002","17509.76","13933.0","16991.51","498756.57","2530458.62"
"2020","5","SOCIEDADES","C105004","5724.94","5001.22","11713.99","2259367.42","3020037.83"
"2020","5","SOCIEDADES","C105005","66631.37","30153.24","1067406.68","2.250426601E7","2.141375995E7"
"2020","5","SOCIEDADES","C105006","79060.44","74029.91","36761.26","7250487.99","7462740.01"
"2020","5","SOCIEDADES","C105009","64434.63","56037.46","49358.74","5885143.92","5152551.35"
"2020","5","SOCIEDADES","C105010","0.0","0.0","0.0","10923.66","10566.07"
"2020","5","SOCIEDADES","C107101","664267.51","539065.56","138118.71","9506235.08","1.773708676E7"
"2020","5","SOCIEDADES","C107102","345383.58","314399.46","50613.0","3398084.4","5972683.92"
"2020","5","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2020","5","SOCIEDADES","C107109","4922.76","2835.47","338.23","135635.03","176785.48"
"2020","5","SOCIEDADES","C110301","2468933.83","1562208.19","226481.06","8282130.75","2.76238306E7"
"2020","5","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2020","6","SOCIEDADES","C105001","446333.52","377518.71","141067.28","1.719286494E7","2.09652624E7"
"2020","6","SOCIEDADES","C105002","22781.99","18758.53","18015.22","3788084.99","2402271.14"
"2020","6","SOCIEDADES","C105004","11356.33","9374.41","11163.13","1125923.23","2983540.26"
"2020","6","SOCIEDADES","C105005","1682357.47","1299176.37","482438.16","1.33310935E7","2.581523459E7"
"2020","6","SOCIEDADES","C105006","69439.79","63796.23","44367.16","6792979.8","7558200.49"
"2020","6","SOCIEDADES","C105009","118755.78","96037.72","84021.76","6221642.0","5869949.74"
"2020","6","SOCIEDADES","C105010","0.0","0.0","0.0","17627.51","33592.17"
"2020","6","SOCIEDADES","C107101","628752.09","501278.52","210681.48","1.19696887E7","1.877656221E7"
"2020","6","SOCIEDADES","C107102","398551.93","366381.55","51020.49","3234504.54","6313547.81"
"2020","6","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2020","6","SOCIEDADES","C107109","5214.96","2509.46","661.14","148074.78","224994.89"
"2020","6","SOCIEDADES","C110301","3683899.17","2962119.71","480608.28","1.50413991E7","4.38564025E7"
"2020","6","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2020","7","SOCIEDADES","C105001","430139.24","342788.18","148010.79","1.770388801E7","2.121802643E7"
"2020","7","SOCIEDADES","C105002","26875.63","22335.15","14543.18","319945.27","2685111.45"
"2020","7","SOCIEDADES","C105004","7895.15","7638.95","13193.61","2690445.1","3210431.72"
"2020","7","SOCIEDADES","C105005","581957.53","357051.64","404427.46","2.041224565E7","2.492921577E7"
"2020","7","SOCIEDADES","C105006","73332.58","66512.23","43107.84","6803230.18","7778175.28"
"2020","7","SOCIEDADES","C105009","120289.55","111193.69","58986.27","5577945.05","7154977.11"
"2020","7","SOCIEDADES","C105010","0.0","0.0","0.0","12860.12","12263.72"
"2020","7","SOCIEDADES","C107101","837197.86","688918.35","188040.95","1.145837499E7","2.019554571E7"
"2020","7","SOCIEDADES","C107102","367383.86","335775.58","60121.38","3484383.65","6328216.11"
"2020","7","SOCIEDADES","C107103","1.2","1.2","0.0","0.0","10.0"
"2020","7","SOCIEDADES","C107109","5638.08","2525.82","973.7","159071.08","228163.2"
"2020","7","SOCIEDADES","C110301","3695276.88","2934697.41","782190.78","1.769114667E7","4.414071379E7"
"2020","7","SOCIEDADES","C110303","0.0","0.0","0.0","20.0","50.0"
"2020","8","SOCIEDADES","C105001","466118.97","403222.17","122525.99","1.501334572E7","2.002730341E7"
"2020","8","SOCIEDADES","C105002","26777.69","23062.85","12844.83","3008545.91","2506077.5"
"2020","8","SOCIEDADES","C105004","6275.73","6000.6","14473.52","2961887.37","3080237.62"
"2020","8","SOCIEDADES","C105005","1238500.05","956932.02","1000061.54","1.798188536E7","2.844224509E7"
"2020","8","SOCIEDADES","C105006","78036.36","71245.18","36400.19","6604225.92","7495148.58"
"2020","8","SOCIEDADES","C105009","345981.74","110877.94","72746.86","5399680.6","6728519.51"
"2020","8","SOCIEDADES","C105010","0.0","0.0","0.0","12432.19","12894.47"
"2020","8","SOCIEDADES","C107101","910946.38","763134.06","182919.47","1.097240492E7","2.10522134E7"
"2020","8","SOCIEDADES","C107102","360858.4","333916.74","51158.91","3297874.56","6223281.46"
"2020","8","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2020","8","SOCIEDADES","C107109","6961.82","4399.64","744.05","179228.94","244221.19"
"2020","8","SOCIEDADES","C110301","2737188.87","2025339.7","350140.99","1.937688608E7","3.807735128E7"
"2020","8","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2020","9","SOCIEDADES","C105001","411068.11","346261.88","157086.43","1.605686511E7","1.957137934E7"
"2020","9","SOCIEDADES","C105002","27624.64","23695.78","12971.46","2647853.95","3801270.65"
"2020","9","SOCIEDADES","C105004","6950.07","6175.21","17547.09","2881502.39","3045833.93"
"2020","9","SOCIEDADES","C105005","507891.39","364100.62","565944.3","2.137014503E7","2.442561024E7"
"2020","9","SOCIEDADES","C105006","110920.68","99926.39","37242.59","6666183.88","8063515.37"
"2020","9","SOCIEDADES","C105009","174413.08","94642.83","64142.64","6549867.25","7193714.93"
"2020","9","SOCIEDADES","C105010","0.0","0.0","0.0","13185.49","11496.83"
"2020","9","SOCIEDADES","C107101","894634.88","743650.32","236621.99","1.283181736E7","2.08837468E7"
"2020","9","SOCIEDADES","C107102","385820.59","352752.35","54114.34","3703478.17","6391038.98"
"2020","9","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2020","9","SOCIEDADES","C107109","6828.84","3507.05","945.07","170668.97","240584.02"
"2020","9","SOCIEDADES","C110301","4358094.47","3514362.22","327861.61","1.961020054E7","5.301030469E7"
"2020","10","SOCIEDADES","C105001","646926.08","568087.81","156294.9","1.544684133E7","2.222942291E7"
"2020","10","SOCIEDADES","C105002","35162.94","30807.03","16507.51","2435222.53","3293965.27"
"2020","10","SOCIEDADES","C105004","13981.12","8289.77","23865.25","3265864.1","3408214.43"
"2020","10","SOCIEDADES","C105005","1180486.06","968723.08","315850.57","1.580786334E7","2.471529507E7"
"2020","10","SOCIEDADES","C105006","111159.8","104107.89","39680.86","6745276.08","7748233.48"
"2020","10","SOCIEDADES","C105009","328372.38","121972.28","72374.26","6614526.47","1.185032864E7"
"2020","10","SOCIEDADES","C105010","0.0","0.0","0.0","11208.71","15308.21"
"2020","10","SOCIEDADES","C107101","751434.82","608573.31","232101.23","1.290877044E7","2.090078443E7"
"2020","10","SOCIEDADES","C107102","453221.13","401039.43","73001.92","5656135.88","6906596.47"
"2020","10","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2020","10","SOCIEDADES","C107109","8486.18","4987.91","2913.73","172420.15","257324.77"
"2020","10","SOCIEDADES","C110301","4070374.21","3028144.21","510090.25","2.303145465E7","6.186716284E7"
"2020","10","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2020","11","SOCIEDADES","C105001","516806.93","440631.06","151476.83","1.474099345E7","2.016177252E7"
"2020","11","SOCIEDADES","C105002","27957.81","24136.99","16081.48","2646689.46","3184379.95"
"2020","11","SOCIEDADES","C105004","11281.78","10030.75","18485.46","3301985.9","3156390.55"
"2020","11","SOCIEDADES","C105005","118401.86","89750.69","1169893.81","2.490319107E7","2.336386706E7"
"2020","11","SOCIEDADES","C105006","88131.39","78686.23","48777.55","6337647.87","7546598.72"
"2020","11","SOCIEDADES","C105009","297817.07","265567.45","78493.85","6104133.55","7120948.42"
"2020","11","SOCIEDADES","C105010","0.0","0.0","0.0","10461.32","13558.54"
"2020","11","SOCIEDADES","C107101","541579.42","425300.14","256638.2","1.198288668E7","1.860124179E7"
"2020","11","SOCIEDADES","C107102","410333.96","364122.32","63840.45","3869393.28","6266285.75"
"2020","11","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2020","11","SOCIEDADES","C107109","5298.38","1906.71","3872.54","198997.31","237688.68"
"2020","11","SOCIEDADES","C110301","5662446.41","4635615.46","423151.99","2.098659471E7","5.71511756E7"
"2020","11","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2020","12","SOCIEDADES","C105001","478570.55","383911.99","256263.48","1.965278641E7","2.210708167E7"
"2020","12","SOCIEDADES","C105002","28291.17","24277.56","34930.45","949657.36","4060584.38"
"2020","12","SOCIEDADES","C105004","9764.0","8401.4","53031.65","3767504.71","3557138.05"
"2020","12","SOCIEDADES","C105005","115506.52","88955.68","863906.83","2.701929591E7","2.460960903E7"
"2020","12","SOCIEDADES","C105006","116364.56","104545.85","45293.09","7925222.56","8331375.08"
"2020","12","SOCIEDADES","C105009","153242.35","122045.79","182702.04","9748048.37","7932428.81"
"2020","12","SOCIEDADES","C105010","0.0","0.0","0.0","45083.72","82852.61"
"2020","12","SOCIEDADES","C107101","184127.72","109068.44","571199.53","1.912380632E7","2.098639561E7"
"2020","12","SOCIEDADES","C107102","427925.83","377655.75","87348.24","4608509.61","7876665.78"
"2020","12","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2020","12","SOCIEDADES","C107109","8534.87","3782.41","7384.31","242080.74","186714.83"
"2020","12","SOCIEDADES","C110301","5024484.87","3774052.73","1102109.13","3.423258369E7","7.356168205E7"
"2020","12","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2021","1","SOCIEDADES","C105001","525884.42","451855.95","126900.47","1.47323727E7","2.11538558E7"
"2021","1","SOCIEDADES","C105002","34925.8","30062.64","12395.01","297486.5","2812563.61"
"2021","1","SOCIEDADES","C105004","15531.61","11734.65","19784.72","2559611.06","3264574.16"
"2021","1","SOCIEDADES","C105005","1392208.67","722647.71","244948.64","1.199358101E7","2.235501461E7"
"2021","1","SOCIEDADES","C105006","91216.32","84910.81","36792.41","7021357.5","8081447.95"
"2021","1","SOCIEDADES","C105009","126130.13","117528.26","81484.43","6724295.4","5879658.56"
"2021","1","SOCIEDADES","C105010","0.0","0.0","6.0","9304.37","13421.98"
"2021","1","SOCIEDADES","C107101","628512.82","296692.47","156799.73","8622221.21","1.715312214E7"
"2021","1","SOCIEDADES","C107102","360441.47","301532.54","57616.19","3604718.85","6761868.55"
"2021","1","SOCIEDADES","C107103","0.6","0.6","0.0","46.99","5.0"
"2021","1","SOCIEDADES","C107109","8535.74","4075.64","2030.53","148409.65","240729.12"
"2021","1","SOCIEDADES","C110301","4194555.66","3222230.57","283385.7","1.748843471E7","5.035083299E7"
"2021","1","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2021","2","SOCIEDADES","C105001","535688.01","468420.89","139245.09","1.562599127E7","2.053767903E7"
"2021","2","SOCIEDADES","C105002","25857.9","22494.79","13171.05","2920115.81","3466560.82"
"2021","2","SOCIEDADES","C105004","11034.47","9711.82","18247.39","2792996.63","3076307.91"
"2021","2","SOCIEDADES","C105005","1561380.14","1349613.27","207710.89","1.200932562E7","2.338199494E7"
"2021","2","SOCIEDADES","C105006","69561.3","63654.31","37108.87","6757357.55","7452397.62"
"2021","2","SOCIEDADES","C105009","348143.85","108357.85","89689.25","6811916.99","1.142435731E7"
"2021","2","SOCIEDADES","C105010","0.0","0.0","0.0","11039.96","14943.16"
